tempo_hh:mm:ss,velocidade_Instantanea_kmh,velocidade_Media_kmh,distancia_km
15:55:58,1.140000,1.108799999999999,0.0030
15:55:59,1.200000,1.1393999999999997,0.0033
15:56:00,1.260000,1.1699999999999997,0.0036
15:56:01,1.320000,1.1997,0.0040
15:56:02,1.380000,1.2297599999999995,0.0044
15:56:03,1.440000,1.2599999999999996,0.0048
15:56:04,1.500000,1.2898285714285713,0.0052
15:56:05,1.559999,1.31985,0.0056
15:56:06,1.619999,1.3499999999999999,0.0060
15:56:07,1.679999,1.3798799999999998,0.0065
15:56:08,1.739999,1.409890909090909,0.0070
15:56:09,1.799999,1.4399999999999997,0.0075
15:56:10,1.859999,1.469907692307692,0.0080
15:56:11,1.919999,1.4999142857142858,0.0085
15:56:12,1.979999,1.53,0.0090
15:56:13,2.039999,1.5599249999999998,0.0096
15:56:14,2.099999,1.5899294117647058,0.0102
15:56:15,2.159999,1.6199999999999999,0.0108
15:56:16,2.219999,1.6499368421052631,0.0114
15:56:17,2.279999,1.6799400000000002,0.0120
15:56:18,2.339999,1.7100000000000002,0.0126
15:56:19,2.399999,1.7399454545454545,0.0133
15:56:20,2.459999,1.769947826086956,0.0140
15:56:21,2.519999,1.7999999999999998,0.0147
15:56:22,2.579998,1.829952,0.0154
15:56:23,2.639998,1.859953846153846,0.0161
15:56:24,2.699998,1.89,0.0168
15:56:25,2.759998,1.9199571428571425,0.0176
15:56:26,2.819998,1.949958620689655,0.0184
15:56:27,2.879998,1.9799999999999998,0.0192
15:56:28,2.939998,2.0099612903225808,0.0200
15:56:29,2.999998,2.0399625,0.0208
15:56:30,3.059998,2.07,0.0216
15:56:31,3.119998,2.099964705882353,0.0225
15:56:32,3.179998,2.1299657142857145,0.0234
15:56:33,3.239998,2.1599999999999997,0.0243
15:56:34,3.299998,2.1899675675675674,0.0252
15:56:35,3.359998,2.2199684210526316,0.0261
15:56:36,3.419998,2.2499999999999996,0.0270
15:56:37,3.479998,2.2799699999999996,0.0280
15:56:38,3.539998,2.309970731707317,0.0290
15:56:39,3.599997,2.34,0.0300
15:56:40,3.659997,2.3699720930232555,0.0310
15:56:41,3.719997,2.399972727272727,0.0320
15:56:42,3.779997,2.4299999999999997,0.0330
15:56:43,3.839997,2.459973913043478,0.0341
15:56:44,3.899997,2.4899744680851064,0.0352
15:56:45,3.959997,2.5199999999999996,0.0363
15:56:46,4.019997,2.549975510204081,0.0374
15:56:47,4.079997,2.5799759999999994,0.0385
15:56:48,4.139997,2.61,0.0396
15:56:49,4.199997,2.6399769230769228,0.0408
15:56:50,4.259997,2.6699773584905655,0.0420
15:56:51,4.319997,2.6999999999999997,0.0432
15:56:52,4.379997,2.729978181818182,0.0444
15:56:53,4.439997,2.759978571428571,0.0456
15:56:54,4.499997,2.7899999999999996,0.0468
15:56:55,4.559997,2.8199793103448276,0.0481
15:56:56,4.619997,2.8499796610169494,0.0494
15:56:57,4.679996,2.880000000000001,0.0507
15:56:58,4.739996,2.9099803278688534,0.0520
15:56:59,4.799996,2.9399806451612913,0.0533
15:57:00,4.859996,2.9700000000000015,0.0546
15:57:01,4.919996,2.9999812500000016,0.0560
15:57:02,4.979996,3.0299815384615405,0.0574
15:57:03,5.039996,3.0600000000000023,0.0588
15:57:04,5.099996,3.089982089552241,0.0602
15:57:05,5.159996,3.119982352941179,0.0616
15:57:06,5.219996,3.1500000000000035,0.0630
15:57:07,5.279996,3.17998285714286,0.0645
