tempo_hh:mm:ss,velocidade_Instantanea_kmh,velocidade_Media_kmh,distancia_km
16:59:08,1.1422845691382766,1.1122244488977944,0.003014362057448229
16:59:08,1.2024048096192383,1.1422845691382761,0.0033400133600534395
16:59:08,1.2625250501002003,1.172344689378757,0.003682364729458917
16:59:08,1.3226452905811623,1.202404809619238,0.004041416165664662
16:59:08,1.3827655310621243,1.2324649298597186,0.004417167668670673
16:59:08,1.442885771543086,1.2625250501001999,0.004809619238476953
16:59:08,1.503006012024048,1.2925851703406808,0.005218770875083499
16:59:08,1.56312625250501,1.3226452905811619,0.005644622578490312
16:59:08,1.6232464929859718,1.352705410821643,0.006087174348697394
16:59:08,1.6833667334669338,1.3827655310621239,0.006546426185704742
16:59:08,1.7434869739478958,1.4128256513026047,0.007022378089512357
16:59:08,1.8036072144288577,1.4428857715430858,0.007515030060120239
16:59:08,1.8637274549098195,1.4729458917835665,0.008024382097528388
16:59:08,1.9238476953907815,1.5030060120240472,0.008550434201736803
16:59:08,1.9839679358717435,1.5330661322645285,0.009093186372745489
16:59:08,2.0440881763527052,1.5631262525050096,0.00965263861055444
16:59:08,2.1042084168336674,1.5931863727454905,0.010228790915163658
16:59:08,2.164328657314629,1.6232464929859716,0.010821643286573144
16:59:08,2.224448897795591,1.653306613226452,0.011431195724782895
16:59:08,2.284569138276553,1.683366733466933,0.012057448229792916
16:59:08,2.344689378757515,1.7134268537074142,0.012700400801603203
16:59:08,2.4048096192384767,1.7434869739478953,0.013360053440213758
16:59:08,2.464929859719439,1.773547094188376,0.014036406145624578
16:59:08,2.5250501002004007,1.803607214428857,0.014729458917835668
16:59:08,2.5851703406813624,1.833667334669338,0.015439211756847024
16:59:08,2.6452905811623246,1.8637274549098195,0.01616566466265865
16:59:08,2.7054108216432864,1.8937875751503004,0.01690881763527054
16:59:08,2.7655310621242486,1.9238476953907815,0.0176686706746827
16:59:08,2.8256513026052104,1.9539078156312626,0.018445223780895123
16:59:08,2.885771543086172,1.9839679358717435,0.019238476953907815
16:59:08,2.9458917835671343,2.014028056112224,0.02004843019372077
16:59:08,3.006012024048096,2.0440881763527052,0.020875083500334
16:59:08,3.066132264529058,2.074148296593186,0.02171843687374749
16:59:08,3.12625250501002,2.104208416833667,0.022578490313961253
16:59:08,3.186372745490982,2.1342685370741483,0.023455243820975285
16:59:08,3.2464929859719436,2.164328657314629,0.02434869739478958
16:59:08,3.306613226452906,2.19438877755511,0.02525885103540414
16:59:08,3.3667334669338675,2.224448897795591,0.02618570474281897
16:59:08,3.4268537074148293,2.2545090180360723,0.027129258517034068
16:59:08,3.4869739478957915,2.284569138276553,0.028089512358049434
16:59:08,3.5470941883767533,2.3146292585170336,0.029066466265865062
16:59:08,3.6072144288577155,2.344689378757515,0.030060120240480964
16:59:08,3.6673346693386772,2.374749498997996,0.031070474281897128
16:59:08,3.727454909819639,2.4048096192384767,0.03209752839011356
