tempo_hh:mm:ss,velocidade_Instantanea_kmh,velocidade_Media_kmh,distancia_km
09:41:37,1.140000,1.108799999999999,0.0030
09:41:38,1.200000,1.1393999999999997,0.0033
09:41:39,1.260000,1.1699999999999997,0.0036
09:41:40,1.320000,1.1997,0.0040
09:41:41,1.380000,1.2297599999999995,0.0044
09:41:42,1.440000,1.2599999999999996,0.0048
09:41:43,1.500000,1.2898285714285713,0.0052
09:41:44,1.559999,1.31985,0.0056
09:41:45,1.619999,1.3499999999999999,0.0060
09:41:46,1.679999,1.3798799999999998,0.0065
09:41:47,1.739999,1.409890909090909,0.0070
09:41:48,1.799999,1.4399999999999997,0.0075
09:41:49,1.859999,1.469907692307692,0.0080
09:41:50,1.919999,1.4999142857142858,0.0085
09:41:51,1.979999,1.53,0.0090
