tempo_hh:mm:ss,velocidade_Instantanea_kmh,velocidade_Media_kmh,distancia_km
08:54:39,1.140000,1.108799999999999,0.003008
08:54:40,1.200000,1.1393999999999997,0.003333
08:54:41,1.260000,1.1699999999999997,0.003675
08:54:42,1.320000,1.1997,0.004033
08:54:43,1.380000,1.2297599999999995,0.004408
08:54:44,1.440000,1.2599999999999996,0.004800
08:54:45,1.500000,1.2898285714285713,0.005208
08:54:46,1.559999,1.31985,0.005633
08:54:47,1.619999,1.3499999999999999,0.006075
08:54:48,1.679999,1.3798799999999998,0.006533
08:54:49,1.739999,1.409890909090909,0.007008
08:54:50,1.799999,1.4399999999999997,0.007500
08:54:51,1.859999,1.469907692307692,0.008008
08:54:52,1.919999,1.4999142857142858,0.008533
08:54:53,1.979999,1.53,0.009075
08:54:54,2.039999,1.5599249999999998,0.009633
08:54:55,2.099999,1.5899294117647058,0.010208
08:54:56,2.159999,1.6199999999999999,0.010800
08:54:57,2.219999,1.6499368421052631,0.011408
08:54:58,2.279999,1.6799400000000002,0.012033
08:54:59,2.339999,1.7100000000000002,0.012675
08:55:00,2.399999,1.7399454545454545,0.013333
08:55:01,2.459999,1.769947826086956,0.014008
08:55:02,2.519999,1.7999999999999998,0.014700
08:55:03,2.579998,1.829952,0.015408
08:55:04,2.639998,1.859953846153846,0.016133
08:55:05,2.699998,1.89,0.016875
08:55:06,2.759998,1.9199571428571425,0.017633
08:55:07,2.819998,1.949958620689655,0.018408
08:55:08,2.879998,1.9799999999999998,0.019200
08:55:09,2.939998,2.0099612903225808,0.020008
08:55:10,2.999998,2.0399625,0.020833
08:55:11,3.059998,2.07,0.021675
08:55:12,3.119998,2.099964705882353,0.022533
08:55:13,3.179998,2.1299657142857145,0.023408
08:55:14,3.239998,2.1599999999999997,0.024300
08:55:15,3.299998,2.1899675675675674,0.025208
08:55:16,3.359998,2.2199684210526316,0.026133
08:55:17,3.419998,2.2499999999999996,0.027075
08:55:18,3.479998,2.2799699999999996,0.028033
08:55:19,3.539998,2.309970731707317,0.029008
08:55:20,3.599997,2.34,0.030000
08:55:21,3.659997,2.3699720930232555,0.031008
08:55:22,3.719997,2.399972727272727,0.032033
08:55:23,3.779997,2.4299999999999997,0.033075
08:55:24,3.839997,2.459973913043478,0.034133
08:55:25,3.899997,2.4899744680851064,0.035208
08:55:26,3.959997,2.5199999999999996,0.036300
08:55:27,4.019997,2.549975510204081,0.037408
08:55:28,4.079997,2.5799759999999994,0.038533
08:55:29,4.139997,2.61,0.039675
08:55:30,4.199997,2.6399769230769228,0.040833
08:55:31,4.259997,2.6699773584905655,0.042008
08:55:32,4.319997,2.6999999999999997,0.043200
08:55:33,4.379997,2.729978181818182,0.044408
08:55:34,4.439997,2.759978571428571,0.045633
08:55:35,4.499997,2.7899999999999996,0.046875
08:55:36,4.559997,2.8199793103448276,0.048133
08:55:37,4.619997,2.8499796610169494,0.049408
08:55:38,4.679996,2.880000000000001,0.050700
08:55:39,4.739996,2.9099803278688534,0.052008
08:55:40,4.799996,2.9399806451612913,0.053333
08:55:41,4.859996,2.9700000000000015,0.054675
08:55:42,4.919996,2.9999812500000016,0.056033
08:55:43,4.979996,3.0299815384615405,0.057408
08:55:44,5.039996,3.0600000000000023,0.058800
08:55:45,5.099996,3.089982089552241,0.060208
08:55:46,5.159996,3.119982352941179,0.061633
08:55:47,5.219996,3.1500000000000035,0.063075
08:55:48,5.279996,3.17998285714286,0.064533
08:55:49,5.339996,3.209983098591553,0.066008
08:55:50,5.399996,3.240000000000004,0.067500
08:55:51,5.459996,3.26998356164384,0.069008
08:55:52,5.519996,3.299983783783788,0.070533
08:55:53,5.579996,3.330000000000005,0.072075
