tempo_hh:mm:ss,velocidade_Instantanea_kmh,velocidade_Media_kmh,distancia_km
09:10:37,1.140000,1.108799999999999,0.0030
09:10:38,1.200000,1.1393999999999997,0.0033
09:10:39,1.260000,1.1699999999999997,0.0036
09:10:40,1.320000,1.1997,0.0040
09:10:41,1.380000,1.2297599999999995,0.0044
09:10:42,1.440000,1.2599999999999996,0.0048
09:10:43,1.500000,1.2898285714285713,0.0052
09:10:44,1.559999,1.31985,0.0056
09:10:45,1.619999,1.3499999999999999,0.0060
09:10:46,1.679999,1.3798799999999998,0.0065
09:10:47,1.739999,1.409890909090909,0.0070
09:10:48,1.799999,1.4399999999999997,0.0075
09:10:49,1.859999,1.469907692307692,0.0080
09:10:50,1.919999,1.4999142857142858,0.0085
09:10:51,1.979999,1.53,0.0090
09:10:52,2.039999,1.5599249999999998,0.0096
09:10:53,2.099999,1.5899294117647058,0.0102
09:10:54,2.159999,1.6199999999999999,0.0108
09:10:55,2.219999,1.6499368421052631,0.0114
09:10:56,2.279999,1.6799400000000002,0.0120
09:10:57,2.339999,1.7100000000000002,0.0126
09:10:58,2.399999,1.7399454545454545,0.0133
09:10:59,2.459999,1.769947826086956,0.0140
09:11:00,2.519999,1.7999999999999998,0.0147
09:11:01,2.579998,1.829952,0.0154
09:11:02,2.639998,1.859953846153846,0.0161
09:11:03,2.699998,1.89,0.0168
09:11:04,2.759998,1.9199571428571425,0.0176
09:11:05,2.819998,1.949958620689655,0.0184
09:11:06,2.879998,1.9799999999999998,0.0192
09:11:07,2.939998,2.0099612903225808,0.0200
09:11:08,2.999998,2.0399625,0.0208
09:11:09,3.059998,2.07,0.0216
09:11:10,3.119998,2.099964705882353,0.0225
09:11:11,3.179998,2.1299657142857145,0.0234
09:11:12,3.239998,2.1599999999999997,0.0243
09:11:13,3.299998,2.1899675675675674,0.0252
09:11:14,3.359998,2.2199684210526316,0.0261
09:11:15,3.419998,2.2499999999999996,0.0270
09:11:16,3.479998,2.2799699999999996,0.0280
09:11:17,3.539998,2.309970731707317,0.0290
09:11:18,3.599997,2.34,0.0300
09:11:19,3.659997,2.3699720930232555,0.0310
09:11:20,3.719997,2.399972727272727,0.0320
09:11:21,3.779997,2.4299999999999997,0.0330
09:11:22,3.839997,2.459973913043478,0.0341
09:11:23,3.899997,2.4899744680851064,0.0352
09:11:24,3.959997,2.5199999999999996,0.0363
09:11:25,4.019997,2.549975510204081,0.0374
09:11:26,4.079997,2.5799759999999994,0.0385
09:11:27,4.139997,2.61,0.0396
09:11:28,4.199997,2.6399769230769228,0.0408
09:11:29,4.259997,2.6699773584905655,0.0420
09:11:30,4.319997,2.6999999999999997,0.0432
09:11:31,4.379997,2.729978181818182,0.0444
09:11:32,4.439997,2.759978571428571,0.0456
