tempo_hh:mm:ss,velocidade_Instantanea_kmh,velocidade_Media_kmh,distancia_km
17:39:26,0.000000,0.0,"0.000000
"
17:39:27,0.000000,0.0,"0.000000
"
17:39:28,0.000000,0.0,"0.000000
"
17:39:29,0.000000,0.0,"0.000000
"
17:39:30,0.000000,0.0,"0.000000
"
17:39:31,0.000000,0.0,"0.000000
"
17:39:32,0.000000,0.0,"0.000000
"
17:39:33,0.000000,0.0,"0.000000
"
17:39:34,0.000000,0.0,"0.000000
"
17:39:35,0.000000,0.0,"0.000000
"
17:39:36,0.000000,0.0,"0.000000
"
17:39:37,0.000000,0.0,"0.000000
"
17:39:38,0.000000,0.0,"0.000000
"
17:39:39,0.000000,0.0,"0.000000
"
17:39:40,0.000000,0.0,"0.000000
"
17:39:41,0.000000,0.0,"0.000000
"
17:39:42,0.000000,0.0,"0.000000
"
17:39:43,0.000000,0.0,"0.000000
"
17:39:44,0.000000,0.0,"0.000000
"
17:39:45,0.000000,0.0,"0.000000
"
17:39:46,0.000000,0.0,"0.000000
"
17:39:47,0.000000,0.0,"0.000000
"
17:39:48,0.000000,0.0,"0.000000
"
17:39:49,0.000000,0.0,"0.000000
"
17:39:50,0.000000,0.0,"0.000000
"
17:39:51,0.000000,0.0,"0.000000
"
17:39:52,0.000000,0.0,"0.000000
"
17:39:53,0.000000,0.0,"0.000000
"
17:39:54,0.000000,0.0,"0.000000
"
17:39:55,0.000000,0.0,"0.000000
"
17:39:56,0.000000,0.0,"0.000000
"
17:39:57,0.000000,0.0,"0.000000
"
17:39:58,0.000000,0.0,"0.000000
"
17:39:59,0.000000,0.0,"0.000000
"
17:40:00,0.000000,0.0,"0.000000
"
17:40:01,0.000000,0.0,"0.000000
"
17:40:02,0.000000,0.0,"0.000000
"
17:40:03,0.000000,0.0,"0.000000
"
17:40:04,0.000000,0.0,"0.000000
"
17:40:05,0.000000,0.0,"0.000000
"
17:40:06,0.000000,0.0,"0.000000
"
17:40:07,0.000000,0.0,"0.000000
"
17:40:08,0.000000,0.0,"0.000000
"
17:40:09,0.000000,0.0,"0.000000
"
17:40:10,0.000000,0.0,"0.000000
"
17:40:11,0.000000,0.0,"0.000000
"
17:40:12,0.000000,0.0,"0.000000
"
17:40:13,0.000000,0.0,"0.000000
"
17:40:14,0.000000,0.0,"0.000000
"
