tempo_hh:mm:ss,velocidade_Instantanea_kmh,velocidade_Media_kmh,distancia_km
18:40:21,1.140000,1.108799999999999,0.0030
18:40:22,1.200000,1.1393999999999997,0.0033
18:40:23,1.260000,1.1699999999999997,0.0036
18:40:24,1.320000,1.1997,0.0040
18:40:25,1.380000,1.2297599999999995,0.0044
18:40:26,1.440000,1.2599999999999996,0.0048
18:40:27,1.500000,1.2898285714285713,0.0052
18:40:28,1.559999,1.31985,0.0056
18:40:29,1.619999,1.3499999999999999,0.0060
18:40:30,1.679999,1.3798799999999998,0.0065
18:40:31,1.739999,1.409890909090909,0.0070
18:40:32,1.799999,1.4399999999999997,0.0075
18:40:33,1.859999,1.469907692307692,0.0080
18:40:34,1.919999,1.4999142857142858,0.0085
18:40:35,1.979999,1.53,0.0090
18:40:36,2.039999,1.5599249999999998,0.0096
18:40:37,2.099999,1.5899294117647058,0.0102
18:40:38,2.159999,1.6199999999999999,0.0108
18:40:39,2.219999,1.6499368421052631,0.0114
18:40:40,2.279999,1.6799400000000002,0.0120
18:40:41,2.339999,1.7100000000000002,0.0126
18:40:42,2.399999,1.7399454545454545,0.0133
18:40:43,2.459999,1.769947826086956,0.0140
18:40:44,2.519999,1.7999999999999998,0.0147
18:40:45,2.579998,1.829952,0.0154
18:40:46,2.639998,1.859953846153846,0.0161
18:40:47,2.699998,1.89,0.0168
18:40:48,2.759998,1.9199571428571425,0.0176
18:40:49,2.819998,1.949958620689655,0.0184
18:40:50,2.879998,1.9799999999999998,0.0192
18:40:51,2.939998,2.0099612903225808,0.0200
18:40:52,2.999998,2.0399625,0.0208
18:40:53,3.059998,2.07,0.0216
18:40:54,3.119998,2.099964705882353,0.0225
18:40:55,3.179998,2.1299657142857145,0.0234
18:40:56,3.239998,2.1599999999999997,0.0243
18:40:57,3.299998,2.1899675675675674,0.0252
18:40:58,3.359998,2.2199684210526316,0.0261
18:40:59,3.419998,2.2499999999999996,0.0270
18:41:00,3.479998,2.2799699999999996,0.0280
18:41:01,3.539998,2.309970731707317,0.0290
18:41:02,3.599997,2.34,0.0300
18:41:03,3.659997,2.3699720930232555,0.0310
18:41:04,3.719997,2.399972727272727,0.0320
18:41:05,3.779997,2.4299999999999997,0.0330
18:41:06,3.839997,2.459973913043478,0.0341
18:41:07,3.899997,2.4899744680851064,0.0352
18:41:08,3.959997,2.5199999999999996,0.0363
18:41:09,4.019997,2.549975510204081,0.0374
18:41:10,4.079997,2.5799759999999994,0.0385
18:41:11,4.139997,2.61,0.0396
18:41:12,4.199997,2.6399769230769228,0.0408
18:41:13,4.259997,2.6699773584905655,0.0420
18:41:14,4.319997,2.6999999999999997,0.0432
18:41:15,4.379997,2.729978181818182,0.0444
18:41:16,4.439997,2.759978571428571,0.0456
18:41:17,4.499997,2.7899999999999996,0.0468
18:41:18,4.559997,2.8199793103448276,0.0481
18:41:19,4.619997,2.8499796610169494,0.0494
18:41:20,4.679996,2.880000000000001,0.0507
18:41:21,4.739996,2.9099803278688534,0.0520
18:41:22,4.799996,2.9399806451612913,0.0533
18:41:23,4.859996,2.9700000000000015,0.0546
18:41:24,4.919996,2.9999812500000016,0.0560
18:41:25,4.979996,3.0299815384615405,0.0574
18:41:26,5.039996,3.0600000000000023,0.0588
18:41:27,5.099996,3.089982089552241,0.0602
18:41:28,5.159996,3.119982352941179,0.0616
18:41:29,5.219996,3.1500000000000035,0.0630
18:41:30,5.279996,3.17998285714286,0.0645
18:41:31,5.339996,3.209983098591553,0.0660
18:41:32,5.399996,3.240000000000004,0.0675
18:41:33,5.459996,3.26998356164384,0.0690
18:41:34,5.519996,3.299983783783788,0.0705
18:41:35,5.579996,3.330000000000005,0.0720
18:41:36,5.639996,3.359984210526321,0.0736
18:41:37,5.699995,3.3899844155844208,0.0752
18:41:38,5.759995,3.4200000000000053,0.0768
18:41:39,5.819995,3.449984810126588,0.0784
18:41:40,5.879995,3.4799850000000063,0.0800
18:41:41,5.939995,3.5100000000000064,0.0816
18:41:42,5.999995,3.5399853658536653,0.0833
18:41:43,6.059995,3.5699855421686815,0.0850
18:41:44,6.119995,3.600000000000007,0.0867
18:41:45,6.179995,3.6299858823529485,0.0884
18:41:46,6.239995,3.659986046511636,0.0901
18:41:47,6.299995,3.6900000000000075,0.0918
18:41:48,6.359995,3.7199863636363713,0.0936
18:41:49,6.419995,3.7499865168539412,0.0954
18:41:50,6.479995,3.7800000000000082,0.0972
18:41:51,6.539995,3.8099868131868218,0.0990
18:41:52,6.599995,3.839986956521748,0.1008
18:41:53,6.659995,3.870000000000009,0.1026
18:41:54,6.719995,3.8999872340425625,0.1045
18:41:55,6.779994,3.929987368421062,0.1064
18:41:56,6.839994,3.9600000000000097,0.1083
18:41:57,6.899994,3.9899876288659892,0.1102
18:41:58,6.959994,4.019987755102051,0.1121
18:41:59,7.019994,4.0500000000000105,0.1140
18:42:00,7.079994,4.079988000000011,0.1160
18:42:01,7.139994,4.109988118811892,0.1180
18:42:02,7.199994,4.140000000000011,0.1200
18:42:03,7.259994,4.169988349514575,0.1220
18:42:04,7.319994,4.1999884615384735,0.1240
18:42:05,7.379994,4.230000000000011,0.1260
18:42:06,7.439994,4.259988679245295,0.1281
18:42:07,7.499994,4.289988785046741,0.1302
18:42:08,7.559994,4.320000000000012,0.1323
18:42:09,7.619994,4.3499889908257,0.1344
18:42:10,7.679994,4.379989090909103,0.1365
18:42:11,7.739994,4.410000000000013,0.1386
18:42:12,7.799993,4.439989285714299,0.1408
18:42:13,7.859993,4.469989380530985,0.1430
18:42:14,7.919993,4.500000000000012,0.1452
18:42:15,7.979993,4.529989565217403,0.1474
18:42:16,8.039994,4.5599896551724255,0.1496
18:42:17,8.099994,4.590000000000011,0.1518
18:42:18,8.159995,4.619989830508485,0.1541
18:42:19,8.219995,4.6499899159663975,0.1564
18:42:20,8.279995,4.68000000000001,0.1587
18:42:21,8.339996,4.709990082644639,0.1610
18:42:22,8.399996,4.739990163934436,0.1633
18:42:23,8.459997,4.770000000000009,0.1656
18:42:24,8.519997,4.799990322580654,0.1680
18:42:25,8.579998,4.82999040000001,0.1704
18:42:26,8.639998,4.860000000000009,0.1728
18:42:27,8.699998,4.8899905511811115,0.1752
18:42:28,8.759999,4.9199906250000085,0.1776
18:42:29,8.819999,4.950000000000008,0.1800
18:42:30,8.880000,4.979990769230777,0.1825
18:42:31,8.940000,5.009990839694664,0.1850
18:42:32,9.000000,5.040000000000007,0.1875
18:42:33,9.060001,5.0699909774436165,0.1900
18:42:34,9.120001,5.099991044776127,0.1925
18:42:35,9.180002,5.130000000000007,0.1950
18:42:36,9.240002,5.159991176470594,0.1976
18:42:37,9.300003,5.189991240875918,0.2002
18:42:38,9.360003,5.220000000000006,0.2028
18:42:39,9.420003,5.249991366906481,0.2054
18:42:40,9.480004,5.279991428571434,0.2080
18:42:41,9.540004,5.310000000000005,0.2106
18:42:42,9.600005,5.339991549295779,0.2133
