tempo_hh:mm:ss,velocidade_Instantanea_kmh,velocidade_Media_kmh,distancia_km
17:40:20,0.000000,0.0,"0.000000
"
17:40:21,0.000000,0.0,"0.000000
"
17:40:22,0.000000,0.0,"0.000000
"
17:40:23,0.000000,0.0,"0.000000
"
17:40:24,0.000000,0.0,"0.000000
"
17:40:25,0.000000,0.0,"0.000000
"
17:40:26,0.000000,0.0,"0.000000
"
17:40:27,0.000000,0.0,"0.000000
"
17:40:28,0.000000,0.0,"0.000000
"
17:40:29,0.000000,0.0,"0.000000
"
17:40:30,0.000000,0.0,"0.000000
"
17:40:31,0.000000,0.0,"0.000000
"
17:40:32,0.000000,0.0,"0.000000
"
17:40:33,0.000000,0.0,"0.000000
"
17:40:34,0.000000,0.0,"0.000000
"
17:40:35,0.000000,0.0,"0.000000
"
17:40:36,0.000000,0.0,"0.000000
"
17:40:37,0.000000,0.0,"0.000000
"
17:40:38,0.000000,0.0,"0.000000
"
17:40:39,0.000000,0.0,"0.000000
"
17:40:40,0.000000,0.0,"0.000000
"
17:40:41,0.000000,0.0,"0.000000
"
17:40:42,0.000000,0.0,"0.000000
"
17:40:43,0.000000,0.0,"0.000000
"
17:40:44,0.000000,0.0,"0.000000
"
17:40:45,0.000000,0.0,"0.000000
"
17:40:46,0.000000,0.0,"0.000000
"
17:40:47,0.000000,0.0,"0.000000
"
17:40:48,0.000000,0.0,"0.000000
"
17:40:49,0.000000,0.0,"0.000000
"
17:40:50,0.000000,0.0,"0.000000
"
17:40:51,0.000000,0.0,"0.000000
"
17:40:52,0.000000,0.0,"0.000000
"
17:40:53,0.000000,0.0,"0.000000
"
17:40:54,0.000000,0.0,"0.000000
"
17:40:55,0.000000,0.0,"0.000000
"
17:40:56,0.000000,0.0,"0.000000
"
17:40:57,0.000000,0.0,"0.000000
"
17:40:58,0.000000,0.0,"0.000000
"
17:40:59,0.000000,0.0,"0.000000
"
17:41:00,0.000000,0.0,"0.000000
"
17:41:01,0.000000,0.0,"0.000000
"
17:41:02,0.000000,0.0,"0.000000
"
17:41:03,0.000000,0.0,"0.000000
"
17:41:04,0.000000,0.0,"0.000000
"
17:41:05,0.000000,0.0,"0.000000
"
17:41:06,0.000000,0.0,"0.000000
"
17:41:07,0.000000,0.0,"0.000000
"
17:41:08,0.000000,0.0,"0.000000
"
17:41:09,0.000000,0.0,"0.000000
"
17:41:10,0.000000,0.0,"0.000000
"
17:41:11,0.000000,0.0,"0.000000
"
17:41:12,0.000000,0.0,"0.000000
"
17:41:13,0.000000,0.0,"0.000000
"
17:41:14,0.000000,0.0,"0.000000
"
17:41:15,0.000000,0.0,"0.000000
"
17:41:16,0.000000,0.0,"0.000000
"
17:41:17,0.000000,0.0,"0.000000
"
17:41:18,0.000000,0.0,"0.000000
"
17:41:19,0.000000,0.0,"0.000000
"
17:41:20,0.000000,0.0,"0.000000
"
17:41:21,0.000000,0.0,"0.000000
"
17:41:22,0.000000,0.0,"0.000000
"
17:41:23,0.000000,0.0,"0.000000
"
17:41:24,0.000000,0.0,"0.000000
"
17:41:25,0.000000,0.0,"0.000000
"
17:41:26,0.000000,0.0,"0.000000
"
17:41:27,0.000000,0.0,"0.000000
"
17:41:28,0.000000,0.0,"0.000000
"
17:41:29,0.000000,0.0,"0.000000
"
17:41:30,0.000000,0.0,"0.000000
"
17:41:31,0.000000,0.0,"0.000000
"
17:41:32,0.000000,0.0,"0.000000
"
17:41:33,0.000000,0.0,"0.000000
"
17:41:34,0.000000,0.0,"0.000000
"
17:41:35,0.000000,0.0,"0.000000
"
17:41:36,0.000000,0.0,"0.000000
"
17:41:37,0.000000,0.0,"0.000000
"
17:41:38,0.000000,0.0,"0.000000
"
17:41:39,0.000000,0.0,"0.000000
"
17:41:40,0.000000,0.0,"0.000000
"
17:41:41,0.000000,0.0,"0.000000
"
17:41:42,0.000000,0.0,"0.000000
"
17:41:43,0.000000,0.0,"0.000000
"
17:41:44,0.000000,0.0,"0.000000
"
17:41:45,0.000000,0.0,"0.000000
"
17:41:46,0.000000,0.0,"0.000000
"
17:41:47,0.000000,0.0,"0.000000
"
17:41:48,0.000000,0.0,"0.000000
"
17:41:49,0.000000,0.0,"0.000000
"
17:41:50,0.000000,0.0,"0.000000
"
17:41:51,0.000000,0.0,"0.000000
"
17:41:52,0.000000,0.0,"0.000000
"
