tempo_hh:mm:ss,velocidade_Instantanea_kmh,velocidade_Media_kmh,distancia_km
17:41:58,0.000000,0.0,"0.000000
"
17:41:59,0.000000,0.0,"0.000000
"
17:42:00,0.000000,0.0,"0.000000
"
17:42:01,0.000000,0.0,"0.000000
"
17:42:02,0.000000,0.0,"0.000000
"
17:42:03,0.000000,0.0,"0.000000
"
17:42:04,0.000000,0.0,"0.000000
"
17:42:05,0.000000,0.0,"0.000000
"
17:42:06,0.000000,0.0,"0.000000
"
17:42:07,0.000000,0.0,"0.000000
"
17:42:08,0.000000,0.0,"0.000000
"
17:42:09,0.000000,0.0,"0.000000
"
17:42:10,0.000000,0.0,"0.000000
"
